PLCY_DTL_ID,CUST_ID,PLCY_NO,PLCY_STRT_DT,PLCY_END_DT,PLCY_PREMIUM_AMT,PLCY_PAYMENT_STATUS,PLCY_CLAIM_LIMIT,RISK_LEVEL,BUSINESS_TYPE
5370,5779,COF8365415,2008-05-02,2009-05-02,1252.25,Paid,8000.0,Low,Technology Solutions
5371,5780,COF1975032,2012-10-22,2013-10-22,3145.28,Delinquent,10000.0,Medium,Hospitality
5372,5781,COF4763763,2012-07-03,2013-07-03,1014.43,Paid,8000.0,Low,Consulting
5373,5781,COF5200399,2013-07-04,2014-07-04,1970.91,Delinquent,8000.0,Low,Consulting
5374,5781,COF9339820,2014-07-05,2015-07-05,1564.2,Paid,8000.0,Low,Consulting
5375,5782,COF4350970,2007-07-06,2008-07-05,4871.77,Paid,10000.0,Medium,Entertainment Group
5376,5783,COF7224521,2007-02-11,2008-02-11,1353.62,Paid,8000.0,Low,Consulting
5377,5783,COF2594471,2008-02-12,2009-02-11,1941.59,Paid,8000.0,Low,Consulting
5378,5783,COF3334697,2009-02-12,2010-02-12,1681.28,Paid,8000.0,Low,Consulting
5379,5784,COF3066652,2008-09-13,2009-09-13,4525.99,Paid,10000.0,Medium,Retail Group
5380,5784,COF5553224,2009-09-14,2010-09-14,4349.09,Paid,10000.0,Medium,Retail Group
5381,5785,COF4110184,2021-11-11,2022-11-11,3422.44,Paid,10000.0,Medium,Entertainment Group
5382,5785,COF3173163,2022-11-12,2023-11-12,4187.63,Paid,10000.0,Medium,Entertainment Group
5383,5786,COF6369253,2006-12-10,2007-12-10,1936.04,Paid,8000.0,Low,Consulting
5384,5786,COF5187890,2007-12-11,2008-12-10,1172.4,Paid,8000.0,Low,Consulting
5385,5786,COF1038363,2008-12-11,2009-12-11,1731.15,Paid,8000.0,Low,Consulting
5386,5787,COF1521476,2017-04-29,2018-04-29,4082.54,Paid,10000.0,Medium,Education
5387,5788,COF2195846,2008-12-15,2009-12-15,1218.73,Paid,8000.0,Low,Consulting
5388,5789,COF6420791,2011-06-26,2012-06-25,1141.59,Paid,8000.0,Low,Technology Solutions
5389,5790,COF7899011,2011-10-04,2012-10-03,7447.27,Paid,12000.0,High,Healthcare Partners
5390,5790,COF3699852,2012-10-04,2013-10-04,6778.13,Paid,12000.0,High,Healthcare Partners
5391,5791,COF1526562,2022-12-04,2023-12-04,3030.09,Paid,10000.0,Medium,Hospitality
5392,5792,COF9544751,2012-08-10,2013-08-10,1738.34,Paid,8000.0,Low,Financial Services
5393,5792,COF6825065,2013-08-11,2014-08-11,1605.85,Paid,8000.0,Low,Financial Services
5394,5792,COF2644027,2014-08-12,2015-08-12,1123.41,Paid,8000.0,Low,Financial Services
5395,5793,COF3131719,2015-07-22,2016-07-21,4820.81,Paid,10000.0,Medium,Retail Group
5396,5793,COF8629795,2016-07-22,2017-07-22,4065.99,Paid,10000.0,Medium,Retail Group
5397,5794,COF6399083,2006-09-17,2007-09-17,1660.23,Paid,8000.0,Low,Technology Solutions
5398,5795,COF8575608,2006-10-03,2007-10-03,4896.17,Paid,10000.0,Medium,Retail Group
5399,5796,COF2731403,2022-11-25,2023-11-25,1279.94,Delinquent,8000.0,Low,Financial Services
5400,5796,COF1135451,2023-11-26,2024-11-25,1405.55,Paid,8000.0,Low,Financial Services
5401,5796,COF6157543,2024-11-26,2025-11-26,1766.94,Paid,8000.0,Low,Financial Services
5402,5797,COF2764350,2010-01-22,2011-01-22,1299.18,Paid,8000.0,Low,Technology Solutions
5403,5798,COF4936325,2014-03-20,2015-03-20,1893.15,Paid,8000.0,Low,Financial Services
5404,5798,COF9945282,2015-03-21,2016-03-20,1057.24,Paid,8000.0,Low,Financial Services
5405,5799,COF2829904,2023-09-03,2024-09-02,1406.2,Paid,8000.0,Low,Technology Solutions
5406,5800,COF1892378,2019-06-04,2020-06-03,1803.52,Paid,8000.0,Low,Technology Solutions
5407,5801,COF5194734,2017-01-26,2018-01-26,3768.2,Paid,10000.0,Medium,Education
5408,5801,COF5553058,2018-01-27,2019-01-27,4722.45,Paid,10000.0,Medium,Education
5409,5802,COF6028926,2023-05-02,2024-05-01,4572.15,Paid,10000.0,Medium,Education
5410,5803,COF3147704,2010-01-16,2011-01-16,4029.16,Paid,10000.0,Medium,Retail Group
5411,5803,COF3185674,2011-01-17,2012-01-17,4770.05,Paid,10000.0,Medium,Retail Group
5412,5803,COF8378446,2012-01-18,2013-01-17,4040.2,Paid,10000.0,Medium,Retail Group
5413,5804,COF2290396,2019-07-28,2020-07-27,4744.18,Paid,10000.0,Medium,Entertainment Group
5414,5804,COF8508058,2020-07-28,2021-07-28,4560.27,Paid,10000.0,Medium,Entertainment Group
5415,5805,COF5235898,2022-12-08,2023-12-08,1565.51,Paid,8000.0,Low,Consulting
5416,5805,COF9953665,2023-12-09,2024-12-08,1560.33,Paid,8000.0,Low,Consulting
5417,5806,COF4242674,2022-12-29,2023-12-29,1089.92,Paid,8000.0,Low,Technology Solutions
5418,5806,COF2981335,2023-12-30,2024-12-29,1588.38,Paid,8000.0,Low,Technology Solutions
5419,5806,COF4000875,2024-12-30,2025-12-30,1192.47,Paid,8000.0,Low,Technology Solutions
5420,5807,COF7448940,2022-09-20,2023-09-20,1232.14,Paid,8000.0,Low,Consulting
5421,5807,COF8332793,2023-09-21,2024-09-20,1670.04,Paid,8000.0,Low,Consulting
5422,5808,COF8804575,2010-11-23,2011-11-23,1274.36,Paid,8000.0,Low,Consulting
5423,5808,COF9522110,2011-11-24,2012-11-23,1147.15,Paid,8000.0,Low,Consulting
5424,5809,COF1756071,2013-02-02,2014-02-02,4970.53,Paid,10000.0,Medium,Education
5425,5809,COF7025494,2014-02-03,2015-02-03,3430.81,Delinquent,10000.0,Medium,Education
5426,5809,COF3155575,2015-02-04,2016-02-04,3353.75,Paid,10000.0,Medium,Education
5427,5810,COF7610766,2014-12-08,2015-12-08,1347.38,Paid,8000.0,Low,Financial Services
5428,5811,COF1226356,2010-12-01,2011-12-01,1667.37,Paid,8000.0,Low,Technology Solutions
5429,5811,COF3274361,2011-12-02,2012-12-01,1709.33,Paid,8000.0,Low,Technology Solutions
5430,5812,COF7740098,2018-10-09,2019-10-09,3527.54,Paid,10000.0,Medium,Education
5431,5813,COF8046812,2012-02-18,2013-02-17,6043.29,Paid,12000.0,High,Manufacturing
5432,5813,COF9670598,2013-02-18,2014-02-18,6969.08,Paid,12000.0,High,Manufacturing
5433,5813,COF6079432,2014-02-19,2015-02-19,7350.38,Paid,12000.0,High,Manufacturing
5434,5814,COF4899226,2012-11-21,2013-11-21,1818.8,Paid,8000.0,Low,Consulting
5435,5814,COF3391525,2013-11-22,2014-11-22,1356.56,Paid,8000.0,Low,Consulting
5436,5814,COF3054870,2014-11-23,2015-11-23,1681.27,Paid,8000.0,Low,Consulting
5437,5815,COF6638522,2023-10-04,2024-10-03,1059.08,Paid,8000.0,Low,Technology Solutions
5438,5815,COF1285224,2024-10-04,2025-10-04,1538.03,Paid,8000.0,Low,Technology Solutions
5439,5815,COF5464861,2025-10-05,2026-10-05,1687.46,Paid,8000.0,Low,Technology Solutions
5440,5816,COF5797314,2023-12-28,2024-12-27,3420.97,Paid,10000.0,Medium,Global Trade
5441,5817,COF4339978,2020-02-24,2021-02-23,1072.94,Paid,8000.0,Low,Consulting
5442,5817,COF6204421,2021-02-24,2022-02-24,1379.67,Paid,8000.0,Low,Consulting
5443,5817,COF1643601,2022-02-25,2023-02-25,1370.54,Delinquent,8000.0,Low,Consulting
5444,5818,COF3507346,2010-07-26,2011-07-26,3168.09,Paid,10000.0,Medium,Education
5445,5818,COF1398577,2011-07-27,2012-07-26,4230.14,Paid,10000.0,Medium,Education
5446,5819,COF4234357,2007-05-27,2008-05-26,3135.96,Paid,10000.0,Medium,Entertainment Group
5447,5819,COF9497473,2008-05-27,2009-05-27,3901.28,Paid,10000.0,Medium,Entertainment Group
5448,5819,COF6013222,2009-05-28,2010-05-28,3182.84,Paid,10000.0,Medium,Entertainment Group
5449,5820,COF6812996,2022-03-30,2023-03-30,7789.91,Paid,12000.0,High,Healthcare Partners
5450,5821,COF1638981,2014-08-16,2015-08-16,1314.77,Paid,8000.0,Low,Technology Solutions
5451,5821,COF8834176,2015-08-17,2016-08-16,1870.3,Paid,8000.0,Low,Technology Solutions
5452,5822,COF9908098,2009-02-25,2010-02-25,6957.98,Paid,12000.0,High,Manufacturing
5453,5822,COF3167213,2010-02-26,2011-02-26,6766.59,Delinquent,12000.0,High,Manufacturing
5454,5823,COF1472426,2020-03-29,2021-03-29,3444.17,Paid,10000.0,Medium,Global Trade
5455,5823,COF7905553,2021-03-30,2022-03-30,4981.33,Paid,10000.0,Medium,Global Trade
5456,5824,COF4755976,2021-03-06,2022-03-06,1519.23,Paid,8000.0,Low,Financial Services
5457,5825,COF2142991,2007-04-11,2008-04-10,3922.57,Paid,10000.0,Medium,Global Trade
5458,5825,COF4858686,2008-04-11,2009-04-11,4139.62,Paid,10000.0,Medium,Global Trade
5459,5826,COF8563681,2017-05-06,2018-05-06,1428.04,Paid,8000.0,Low,Consulting
5460,5826,COF8599859,2018-05-07,2019-05-07,1115.96,Paid,8000.0,Low,Consulting
5461,5827,COF3704370,2013-08-24,2014-08-24,1032.27,Paid,8000.0,Low,Technology Solutions
5462,5827,COF8922055,2014-08-25,2015-08-25,1630.92,Paid,8000.0,Low,Technology Solutions
5463,5828,COF2107241,2016-06-23,2017-06-23,4719.47,Paid,10000.0,Medium,Retail Group
5464,5828,COF7627211,2017-06-24,2018-06-24,3676.25,Paid,10000.0,Medium,Retail Group
5465,5829,COF6116820,2015-11-27,2016-11-26,1222.87,Paid,8000.0,Low,Consulting
5466,5830,COF1591958,2009-05-02,2010-05-02,4568.41,Paid,10000.0,Medium,Global Trade
5467,5830,COF4065115,2010-05-03,2011-05-03,4259.45,Paid,10000.0,Medium,Global Trade
5468,5830,COF4626698,2011-05-04,2012-05-03,4145.32,Paid,10000.0,Medium,Global Trade
5469,5831,COF4435547,2009-06-12,2010-06-12,1986.73,Paid,8000.0,Low,Financial Services
5470,5831,COF6297443,2010-06-13,2011-06-13,1396.54,Paid,8000.0,Low,Financial Services
5471,5831,COF2201701,2011-06-14,2012-06-13,1101.33,Paid,8000.0,Low,Financial Services
5472,5832,COF7940005,2007-12-05,2008-12-04,4002.88,Paid,10000.0,Medium,Education
5473,5832,COF7642425,2008-12-05,2009-12-05,4662.75,Paid,10000.0,Medium,Education
5474,5832,COF4159793,2009-12-06,2010-12-06,4717.11,Paid,10000.0,Medium,Education
5475,5833,COF7017054,2024-04-10,2025-04-10,1484.33,Paid,8000.0,Low,Financial Services
5476,5834,COF4569907,2017-08-13,2018-08-13,1180.7,Paid,8000.0,Low,Consulting
5477,5834,COF8605562,2018-08-14,2019-08-14,1655.24,Paid,8000.0,Low,Consulting
5478,5834,COF3741844,2019-08-15,2020-08-14,1501.9,Paid,8000.0,Low,Consulting
5479,5835,COF1671001,2022-09-27,2023-09-27,1647.0,Paid,8000.0,Low,Financial Services
5480,5836,COF4016228,2007-07-09,2008-07-08,3546.34,Paid,10000.0,Medium,Retail Group
5481,5836,COF6709211,2008-07-09,2009-07-09,3660.33,Paid,10000.0,Medium,Retail Group
5482,5836,COF6645272,2009-07-10,2010-07-10,3546.95,Paid,10000.0,Medium,Retail Group
5483,5837,COF5260537,2008-03-19,2009-03-19,3312.17,Delinquent,10000.0,Medium,Global Trade
5484,5838,COF1203957,2019-10-22,2020-10-21,1563.06,Paid,8000.0,Low,Technology Solutions
5485,5838,COF3875008,2020-10-22,2021-10-22,1603.03,Paid,8000.0,Low,Technology Solutions
5486,5839,COF1139093,2019-12-04,2020-12-03,1976.75,Paid,8000.0,Low,Financial Services
5487,5839,COF1395502,2020-12-04,2021-12-04,1517.85,Paid,8000.0,Low,Financial Services
5488,5839,COF8484225,2021-12-05,2022-12-05,1765.63,Paid,8000.0,Low,Financial Services
5489,5840,COF4282005,2016-06-10,2017-06-10,4007.42,Paid,10000.0,Medium,Education
5490,5840,COF8246474,2017-06-11,2018-06-11,4081.41,Paid,10000.0,Medium,Education
5491,5841,COF2384077,2009-09-08,2010-09-08,1362.92,Paid,8000.0,Low,Financial Services
5492,5842,COF8256242,2007-10-06,2008-10-05,6536.63,Paid,12000.0,High,Logistics Solutions
5493,5842,COF1168385,2008-10-06,2009-10-06,7156.41,Paid,12000.0,High,Logistics Solutions
5494,5842,COF5279755,2009-10-07,2010-10-07,7376.14,Paid,12000.0,High,Logistics Solutions
5495,5843,COF5028016,2009-12-11,2010-12-11,1915.74,Paid,8000.0,Low,Technology Solutions
5496,5843,COF4828216,2010-12-12,2011-12-12,1475.7,Paid,8000.0,Low,Technology Solutions
5497,5843,COF3520583,2011-12-13,2012-12-12,1111.94,Paid,8000.0,Low,Technology Solutions
5498,5844,COF1949452,2019-02-17,2020-02-17,7323.35,Paid,12000.0,High,Manufacturing
5499,5845,COF7598537,2024-02-18,2025-02-17,1822.1,Paid,8000.0,Low,Technology Solutions
5500,5845,COF6669666,2025-02-18,2026-02-18,1317.09,Paid,8000.0,Low,Technology Solutions
5501,5845,COF8185521,2026-02-19,2027-02-19,1941.16,Paid,8000.0,Low,Technology Solutions
5502,5846,COF9120514,2013-12-27,2014-12-27,1776.03,Paid,8000.0,Low,Technology Solutions
5503,5847,COF5603974,2016-02-14,2017-02-13,1853.98,Paid,8000.0,Low,Financial Services
5504,5847,COF7584311,2017-02-14,2018-02-14,1866.14,Paid,8000.0,Low,Financial Services
5505,5848,COF3588338,2015-09-20,2016-09-19,7671.28,Paid,12000.0,High,Logistics Solutions
5506,5848,COF4892863,2016-09-20,2017-09-20,6003.72,Paid,12000.0,High,Logistics Solutions
5507,5849,COF5017271,2009-05-30,2010-05-30,3991.38,Paid,10000.0,Medium,Hospitality
5508,5849,COF2285325,2010-05-31,2011-05-31,4459.79,Paid,10000.0,Medium,Hospitality
5509,5850,COF8146959,2024-11-01,2025-11-01,1093.05,Paid,8000.0,Low,Financial Services
5510,5850,COF2350499,2025-11-02,2026-11-02,1462.97,Paid,8000.0,Low,Financial Services
5511,5850,COF5964822,2026-11-03,2027-11-03,1579.98,Paid,8000.0,Low,Financial Services
5512,5851,COF5538936,2013-04-25,2014-04-25,1750.43,Paid,8000.0,Low,Technology Solutions
5513,5851,COF1936993,2014-04-26,2015-04-26,1546.3,Paid,8000.0,Low,Technology Solutions
5514,5852,COF9747850,2007-03-15,2008-03-14,7513.63,Delinquent,12000.0,High,Energy Systems
5515,5852,COF9277235,2008-03-15,2009-03-15,7212.03,Paid,12000.0,High,Energy Systems
5516,5853,COF4055032,2018-03-27,2019-03-27,3008.07,Paid,10000.0,Medium,Global Trade
5517,5853,COF6425718,2019-03-28,2020-03-27,4706.61,Paid,10000.0,Medium,Global Trade
5518,5854,COF2303086,2015-06-11,2016-06-10,1980.42,Paid,8000.0,Low,Consulting
5519,5855,COF1990048,2022-01-04,2023-01-04,1649.18,Paid,8000.0,Low,Financial Services
5520,5856,COF9933526,2010-11-06,2011-11-06,1916.39,Paid,8000.0,Low,Technology Solutions
5521,5857,COF4443258,2015-12-26,2016-12-25,4296.57,Paid,10000.0,Medium,Education
5522,5857,COF7552217,2016-12-26,2017-12-26,4279.36,Paid,10000.0,Medium,Education
5523,5857,COF9809058,2017-12-27,2018-12-27,3684.83,Paid,10000.0,Medium,Education
5524,5858,COF8183856,2008-06-16,2009-06-16,3543.4,Paid,10000.0,Medium,Education
5525,5858,COF6393012,2009-06-17,2010-06-17,3168.5,Paid,10000.0,Medium,Education
5526,5859,COF1549469,2022-10-05,2023-10-05,1244.2,Paid,8000.0,Low,Financial Services
5527,5859,COF5395177,2023-10-06,2024-10-05,1523.49,Paid,8000.0,Low,Financial Services
5528,5859,COF6528289,2024-10-06,2025-10-06,1946.63,Delinquent,8000.0,Low,Financial Services
5529,5860,COF7390721,2024-01-21,2025-01-20,1785.04,Paid,8000.0,Low,Consulting
5530,5861,COF4424512,2010-05-02,2011-05-02,1583.34,Paid,8000.0,Low,Financial Services
5531,5862,COF1892347,2007-11-08,2008-11-07,6207.42,Paid,12000.0,High,Transportation
5532,5862,COF5040617,2008-11-08,2009-11-08,6205.09,Paid,12000.0,High,Transportation
5533,5862,COF4356505,2009-11-09,2010-11-09,7276.34,Paid,12000.0,High,Transportation
5534,5863,COF5407682,2014-03-18,2015-03-18,1857.89,Paid,8000.0,Low,Financial Services
5535,5863,COF1311288,2015-03-19,2016-03-18,1643.89,Paid,8000.0,Low,Financial Services
5536,5864,COF4893930,2020-08-04,2021-08-04,3781.71,Paid,10000.0,Medium,Education
5537,5865,COF1145297,2009-11-24,2010-11-24,1038.93,Paid,8000.0,Low,Financial Services
5538,5866,COF8955204,2014-06-06,2015-06-06,1152.43,Paid,8000.0,Low,Technology Solutions
5539,5866,COF8242047,2015-06-07,2016-06-06,1266.17,Paid,8000.0,Low,Technology Solutions
5540,5867,COF9334015,2010-10-08,2011-10-08,4408.56,Paid,10000.0,Medium,Education
5541,5868,COF5275589,2016-05-23,2017-05-23,4636.0,Paid,10000.0,Medium,Global Trade
5542,5868,COF4977266,2017-05-24,2018-05-24,4919.52,Paid,10000.0,Medium,Global Trade
5543,5869,COF2149411,2023-12-07,2024-12-06,1845.49,Paid,8000.0,Low,Consulting
5544,5869,COF2257165,2024-12-07,2025-12-07,1349.3,Paid,8000.0,Low,Consulting
5545,5869,COF3144978,2025-12-08,2026-12-08,1649.46,Paid,8000.0,Low,Consulting
5546,5870,COF6182180,2009-06-27,2010-06-27,1620.64,Paid,8000.0,Low,Financial Services
5547,5870,COF2293807,2010-06-28,2011-06-28,1603.53,Paid,8000.0,Low,Financial Services
5548,5870,COF3809851,2011-06-29,2012-06-28,1726.93,Paid,8000.0,Low,Financial Services
5549,5871,COF1218914,2009-10-30,2010-10-30,4366.57,Paid,10000.0,Medium,Entertainment Group
5550,5872,COF8332982,2012-07-05,2013-07-05,1417.23,Paid,8000.0,Low,Consulting
5551,5873,COF7661901,2016-05-10,2017-05-10,4528.25,Paid,10000.0,Medium,Entertainment Group
5552,5873,COF7713291,2017-05-11,2018-05-11,4204.29,Paid,10000.0,Medium,Entertainment Group
5553,5874,COF3862889,2015-12-10,2016-12-09,1646.77,Paid,8000.0,Low,Financial Services
5554,5874,COF3571497,2016-12-10,2017-12-10,1617.97,Paid,8000.0,Low,Financial Services
5555,5874,COF7597940,2017-12-11,2018-12-11,1908.59,Paid,8000.0,Low,Financial Services
5556,5875,COF8552891,2021-01-02,2022-01-02,1363.56,Paid,8000.0,Low,Technology Solutions
5557,5876,COF3873510,2010-12-30,2011-12-30,1502.59,Paid,8000.0,Low,Technology Solutions
5558,5876,COF4183999,2011-12-31,2012-12-30,1629.65,Paid,8000.0,Low,Technology Solutions
5559,5877,COF6426713,2013-09-18,2014-09-18,1847.26,Paid,8000.0,Low,Financial Services
5560,5878,COF1904703,2012-02-02,2013-02-01,1113.29,Paid,8000.0,Low,Technology Solutions
5561,5879,COF2571254,2006-06-29,2007-06-29,3205.29,Paid,10000.0,Medium,Entertainment Group
5562,5879,COF3975264,2007-06-30,2008-06-29,3537.79,Paid,10000.0,Medium,Entertainment Group
5563,5879,COF2543491,2008-06-30,2009-06-30,3602.46,Delinquent,10000.0,Medium,Entertainment Group
5564,5880,COF9060624,2021-06-07,2022-06-07,1402.63,Delinquent,8000.0,Low,Consulting
5565,5881,COF7616057,2014-11-26,2015-11-26,1324.7,Paid,8000.0,Low,Technology Solutions
5566,5882,COF1367908,2024-07-16,2025-07-16,1928.42,Paid,8000.0,Low,Consulting
5567,5882,COF2533111,2025-07-17,2026-07-17,1113.15,Paid,8000.0,Low,Consulting
5568,5882,COF3618585,2026-07-18,2027-07-18,1836.37,Paid,8000.0,Low,Consulting
5569,5883,COF5925703,2024-05-10,2025-05-10,1174.23,Paid,8000.0,Low,Technology Solutions
5570,5883,COF8073918,2025-05-11,2026-05-11,1017.7,Paid,8000.0,Low,Technology Solutions
5571,5884,COF7117666,2024-01-01,2024-12-31,1219.71,Paid,8000.0,Low,Consulting
5572,5885,COF2727019,2014-02-05,2015-02-05,7179.36,Paid,12000.0,High,Construction
5573,5885,COF1074774,2015-02-06,2016-02-06,7720.9,Paid,12000.0,High,Construction
5574,5886,COF7081451,2021-10-08,2022-10-08,1235.66,Paid,8000.0,Low,Consulting
5575,5886,COF2555564,2022-10-09,2023-10-09,1444.19,Paid,8000.0,Low,Consulting
5576,5886,COF8181932,2023-10-10,2024-10-09,1264.43,Paid,8000.0,Low,Consulting
5577,5887,COF3619755,2022-01-01,2023-01-01,1303.08,Paid,8000.0,Low,Technology Solutions
5578,5887,COF1601384,2023-01-02,2024-01-02,1216.97,Delinquent,8000.0,Low,Technology Solutions
5579,5888,COF9373688,2020-12-06,2021-12-06,4375.97,Paid,10000.0,Medium,Retail Group
5580,5888,COF6863191,2021-12-07,2022-12-07,4382.53,Delinquent,10000.0,Medium,Retail Group
5581,5889,COF2729768,2014-12-28,2015-12-28,6588.71,Paid,12000.0,High,Transportation
5582,5890,COF7254527,2020-07-09,2021-07-09,1191.73,Paid,8000.0,Low,Financial Services
5583,5891,COF4928531,2011-01-22,2012-01-22,1910.12,Paid,8000.0,Low,Financial Services
5584,5891,COF1318898,2012-01-23,2013-01-22,1987.64,Paid,8000.0,Low,Financial Services
5585,5891,COF4205841,2013-01-23,2014-01-23,1548.43,Paid,8000.0,Low,Financial Services
5586,5892,COF7344590,2012-01-19,2013-01-18,1647.59,Paid,8000.0,Low,Financial Services
5587,5892,COF6190772,2013-01-19,2014-01-19,1915.27,Paid,8000.0,Low,Financial Services
5588,5893,COF4785510,2022-02-26,2023-02-26,1535.79,Paid,8000.0,Low,Technology Solutions
5589,5893,COF3878067,2023-02-27,2024-02-27,1375.24,Paid,8000.0,Low,Technology Solutions
5590,5894,COF1300817,2015-02-08,2016-02-08,4294.73,Paid,10000.0,Medium,Hospitality
5591,5895,COF8803863,2015-02-02,2016-02-02,1964.49,Paid,8000.0,Low,Financial Services
5592,5895,COF5365887,2016-02-03,2017-02-02,1551.04,Paid,8000.0,Low,Financial Services
5593,5895,COF7759470,2017-02-03,2018-02-03,1677.95,Paid,8000.0,Low,Financial Services
5594,5896,COF5547499,2018-03-05,2019-03-05,1548.7,Paid,8000.0,Low,Consulting
5595,5897,COF6505784,2023-08-25,2024-08-24,1591.11,Paid,8000.0,Low,Consulting
5596,5898,COF1515389,2017-01-01,2018-01-01,1889.64,Paid,8000.0,Low,Financial Services
5597,5898,COF2276682,2018-01-02,2019-01-02,1558.74,Paid,8000.0,Low,Financial Services
5598,5899,COF6537643,2008-08-11,2009-08-11,1344.71,Paid,8000.0,Low,Financial Services
5599,5899,COF7535067,2009-08-12,2010-08-12,1486.65,Paid,8000.0,Low,Financial Services
5600,5899,COF4938372,2010-08-13,2011-08-13,1323.29,Paid,8000.0,Low,Financial Services
5601,5900,COF6335733,2014-11-18,2015-11-18,1861.22,Paid,8000.0,Low,Consulting
5602,5900,COF7244317,2015-11-19,2016-11-18,1867.42,Paid,8000.0,Low,Consulting
5603,5901,COF1432183,2014-03-28,2015-03-28,1119.12,Paid,8000.0,Low,Technology Solutions
5604,5902,COF2838851,2013-04-07,2014-04-07,1174.78,Paid,8000.0,Low,Technology Solutions
5605,5902,COF2574194,2014-04-08,2015-04-08,1187.02,Paid,8000.0,Low,Technology Solutions
5606,5902,COF8834079,2015-04-09,2016-04-08,1340.05,Paid,8000.0,Low,Technology Solutions
5607,5903,COF6875941,2017-11-11,2018-11-11,1386.35,Paid,8000.0,Low,Technology Solutions
5608,5904,COF3219478,2010-04-08,2011-04-08,1830.26,Paid,8000.0,Low,Technology Solutions
5609,5904,COF1898441,2011-04-09,2012-04-08,1755.82,Paid,8000.0,Low,Technology Solutions
5610,5904,COF5734500,2012-04-09,2013-04-09,1784.17,Paid,8000.0,Low,Technology Solutions
5611,5905,COF9707781,2006-07-09,2007-07-09,1591.84,Paid,8000.0,Low,Consulting
5612,5906,COF2651758,2016-12-09,2017-12-09,1239.12,Paid,8000.0,Low,Technology Solutions
5613,5907,COF3745621,2017-11-01,2018-11-01,1729.27,Paid,8000.0,Low,Financial Services
5614,5907,COF6937670,2018-11-02,2019-11-02,1898.69,Paid,8000.0,Low,Financial Services
5615,5908,COF7073601,2010-10-29,2011-10-29,1966.52,Paid,8000.0,Low,Financial Services
5616,5908,COF9926993,2011-10-30,2012-10-29,1174.44,Paid,8000.0,Low,Financial Services
5617,5908,COF3938288,2012-10-30,2013-10-30,1340.64,Paid,8000.0,Low,Financial Services
5618,5909,COF5370961,2015-11-24,2016-11-23,1329.35,Paid,8000.0,Low,Financial Services
5619,5909,COF2854419,2016-11-24,2017-11-24,1325.22,Paid,8000.0,Low,Financial Services
5620,5910,COF5436469,2020-06-07,2021-06-07,1892.01,Paid,8000.0,Low,Financial Services
5621,5910,COF3333396,2021-06-08,2022-06-08,1158.51,Paid,8000.0,Low,Financial Services
5622,5911,COF6306851,2011-09-22,2012-09-21,1964.56,Paid,8000.0,Low,Financial Services
5623,5912,COF5763203,2021-01-08,2022-01-08,1825.58,Paid,8000.0,Low,Financial Services
5624,5912,COF5682854,2022-01-09,2023-01-09,1944.7,Paid,8000.0,Low,Financial Services
5625,5913,COF3642018,2008-11-04,2009-11-04,1312.58,Delinquent,8000.0,Low,Financial Services
5626,5914,COF7330512,2010-08-25,2011-08-25,1652.87,Paid,8000.0,Low,Technology Solutions
5627,5914,COF3722273,2011-08-26,2012-08-25,1708.26,Paid,8000.0,Low,Technology Solutions
5628,5914,COF6030207,2012-08-26,2013-08-26,1690.27,Paid,8000.0,Low,Technology Solutions
5629,5915,COF6107423,2014-04-12,2015-04-12,1375.19,Paid,8000.0,Low,Financial Services
5630,5915,COF9252878,2015-04-13,2016-04-12,1619.17,Paid,8000.0,Low,Financial Services
5631,5915,COF5554825,2016-04-13,2017-04-13,1555.29,Delinquent,8000.0,Low,Financial Services
5632,5916,COF1081582,2017-02-24,2018-02-24,1426.45,Paid,8000.0,Low,Consulting
5633,5917,COF3517386,2021-09-29,2022-09-29,1001.7,Paid,8000.0,Low,Technology Solutions
5634,5917,COF2725015,2022-09-30,2023-09-30,1397.25,Paid,8000.0,Low,Technology Solutions
5635,5917,COF2132617,2023-10-01,2024-09-30,1883.85,Paid,8000.0,Low,Technology Solutions
5636,5918,COF5446276,2008-02-16,2009-02-15,3898.84,Paid,10000.0,Medium,Retail Group
5637,5919,COF3844241,2009-12-28,2010-12-28,7709.27,Paid,12000.0,High,Logistics Solutions
5638,5920,COF7765145,2013-12-04,2014-12-04,1982.35,Paid,8000.0,Low,Financial Services
5639,5920,COF7147885,2014-12-05,2015-12-05,1651.41,Paid,8000.0,Low,Financial Services
5640,5921,COF2226640,2022-07-19,2023-07-19,1212.58,Paid,8000.0,Low,Technology Solutions
5641,5921,COF8756655,2023-07-20,2024-07-19,1951.73,Paid,8000.0,Low,Technology Solutions
5642,5922,COF1759873,2010-10-26,2011-10-26,4232.82,Paid,10000.0,Medium,Global Trade
5643,5923,COF4599455,2008-06-28,2009-06-28,1171.49,Paid,8000.0,Low,Consulting
5644,5924,COF8083087,2013-01-10,2014-01-10,1693.38,Paid,8000.0,Low,Consulting
5645,5925,COF2841089,2014-12-08,2015-12-08,6449.67,Paid,12000.0,High,Construction
5646,5925,COF1471649,2015-12-09,2016-12-08,6355.61,Paid,12000.0,High,Construction
5647,5925,COF4024137,2016-12-09,2017-12-09,7713.51,Paid,12000.0,High,Construction
5648,5926,COF9682186,2013-09-16,2014-09-16,6443.58,Paid,12000.0,High,Energy Systems
5649,5926,COF8764737,2014-09-17,2015-09-17,6449.49,Paid,12000.0,High,Energy Systems
